caseid,resource,processing,waiting,avg_process_time,avg_waiting_time,cycle_time,start_time
34,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[571.739, 322.817, 299.937, 388.737, 1010.465, 9249.289, 1517.472, 0.0, 47901.918, 497.929, 1302.07, 29215.447, 60.0, 60.0, 0.0, 347.38, 0.0, 813.425]","[0.0, 0.0, 0.0, 26315.716, 1857.614, 8581.713, 0.0, 0.0, 23845.489, 228.525, 10245.294, 23762.136, 0.0, 1280.488, 12022.855, 0.0, 0.0, 0.0]",5197.701388888889,6007.768333333333,201698.45500000002,2017-08-22 06:23:27.034000
35,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2674.528, 259.211, 130.466, 1501.829, 409.563, 1886.035, 963.959, 1184.405, 1546.435, 9250.428, 780.363, 0.0, 50178.011, 493.776, 804.496, 18442.998, 60.0, 60.0, 0.0, 357.893, 0.0, 490.23]","[0.0, 0.0, 0.0, 21411.577, 0.0, 877.702, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 712.646, 561.435, 40635.754, 4680.98, 0.0, 3987.995, 12746.138, 0.0, 0.0, 0.0]",4157.937545454545,3891.5557727272726,177088.853,2017-08-22 20:44:23.218000
36,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[410.458, 559.512, 149.284, 1068.12, 3913.12, 18116.754, 1639.443, 0.0, 15479.72, 413.022, 1154.688, 114926.473, 60.0, 60.0, 0.0, 128.268, 0.0, 497.017]","[0.0, 0.0, 0.0, 18986.54, 920.508, 0.0, 0.0, 0.0, 16.802, 3811.927, 10069.864, 1302.07, 0.0, 5815.858, 2531.37, 0.0, 0.0, 0.0]",8809.771055555555,2414.1632777777777,202030.81799999997,2017-08-22 21:58:51.926000
37,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[771.273, 146.54, 194.995, 1493.009, 517.517, 1656.245, 492.674, 2171.293, 623.104, 481.329, 656.79, 2119.298, 875.632, 1752.532, 773.16, 961.925, 2006.209, 6914.317, 498.654, 0.0, 38424.816, 568.694, 1693.641, 68548.068, 60.0, 60.0, 0.0, 252.885, 0.0, 796.554]","[0.0, 0.0, 0.0, 4897.8, 0.0, 4486.34, 0.0, 14987.046, 0.0, 1430.552, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 918.341, 3392.534, 0.0, 0.0, 1287.692, 1661.325, 4778.436, 10903.147, 0.0, 0.0, 906.756, 0.0, 0.0, 0.0]",4517.038466666667,1654.9989666666668,185161.12300000002,2017-08-23 06:45:48.748000
38,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1290.289, 621.663, 150.884, 1640.634, 5044.625, 18133.069, 1431.423, 0.0, 29695.423, 564.922, 1762.983, 80389.282, 60.0, 60.0, 0.0, 283.92, 0.0, 393.397]","[0.0, 0.0, 0.0, 11751.989, 665.826, 0.0, 0.0, 0.0, 1327.94, 6274.348, 3584.147, 10855.864, 0.0, 12223.911, 0.0, 0.0, 0.0, 0.0]",7862.3618888888905,2593.5569444444445,188206.53900000002,2017-08-23 11:45:48.655000
39,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[3331.178, 405.217, 113.165, 918.341, 315.565, 754.99, 959.639, 962.724, 944.177, 3645.837, 556.946, 0.0, 32851.879, 439.62, 1224.356, 46487.644, 60.0, 60.0, 0.0, 255.827, 0.0, 625.665]","[0.0, 0.0, 0.0, 531.413, 0.0, 1690.644, 0.0, 8592.222, 1615.707, 493.776, 0.0, 0.0, 1425.695, 0.0, 5976.897, 18442.998, 0.0, 0.0, 1321.813, 0.0, 0.0, 0.0]",4314.216818181819,1822.325681818182,135003.93500000003,2017-08-23 17:04:16.829000
40,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1892.297, 186.977, 96.664, 2577.544, 771.762, 823.622, 356.188, 2376.621, 1982.641, 4901.486, 1837.977, 0.0, 18523.287, 480.33, 1363.056, 72147.838, 60.0, 60.0, 0.0, 371.248, 0.0, 434.619]","[0.0, 0.0, 0.0, 1648.607, 0.0, 7165.279, 0.0, 818.639, 2324.427, 26950.042, 0.0, 0.0, 0.0, 539.701, 21194.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5056.552590909092,2756.395409090909,171884.85600000003,2017-08-23 18:14:52.797000
41,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2220.987, 912.767, 145.176, 1561.687, 727.931, 1136.322, 552.422, 20894.626, 1872.95, 0.0, 46524.176, 433.545, 1441.813, 65289.293, 60.0, 60.0, 0.0, 268.879, 0.0, 491.666]","[0.0, 0.0, 0.0, 25804.248, 0.0, 4173.555, 0.0, 0.0, 0.0, 0.0, 0.0, 60.0, 2097.825, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",7229.7119999999995,1606.7814,176729.868,2017-08-23 23:36:59.242000
42,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1501.605, 917.966, 92.613, 1036.403, 603.115, 1210.948, 1010.927, 1329.57, 732.778, 1073.336, 1090.139, 8707.463, 609.035, 0.0, 28748.265, 541.162, 914.385, 72328.121, 60.0, 60.0, 0.0, 343.72, 0.0, 770.361]","[0.0, 0.0, 0.0, 17410.654, 0.0, 530.501, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 625.086, 60.0, 18421.138, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5153.413,1543.6407916666667,160729.291,2017-08-24 03:36:57.527000
43,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1987.481, 175.836, 193.77, 1174.121, 479.701, 9750.922, 688.155, 0.0, 51858.191, 758.405, 1026.756, 26423.94, 60.0, 60.0, 0.0, 262.756, 0.0, 639.334]","[0.0, 0.0, 0.0, 8012.939, 3087.191, 540.33, 0.0, 0.0, 0.0, 0.0, 2431.115, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5307.742666666667,781.7541666666667,109610.943,2017-08-24 11:04:55.519000
44,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1802.345, 205.276, 112.423, 1060.593, 1275.298, 9058.478, 600.319, 0.0, 50574.096, 477.342, 1039.62, 13878.245, 60.0, 60.0, 0.0, 208.762, 0.0, 817.087]","[0.0, 0.0, 0.0, 11.44, 0.0, 0.0, 0.0, 0.0, 0.0, 60.0, 0.0, 0.0, 0.0, 136.199, 0.0, 0.0, 0.0, 0.0]",4512.771333333334,11.5355,81437.523,2017-08-24 21:51:57.609000
45,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1589.346, 290.758, 274.583, 1586.855, 130.88, 1806.593, 216.549, 1606.075, 1124.723, 3377.418, 631.863, 0.0, 33076.023, 367.708, 719.321, 66820.214, 60.0, 60.0, 0.0, 171.262, 0.0, 286.294]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3886.171, 0.0, 0.0, 0.0, 0.0]",5190.748409090909,176.64413636363636,118082.636,2017-08-25 08:32:53.683000
46,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[584.199, 671.122, 132.14, 1208.686, 443.821, 3632.249, 1596.477, 0.0, 39897.64, 592.636, 384.267, 82061.047, 60.0, 60.0, 0.0, 151.736, 0.0, 678.429]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3559.744, 0.0, 0.0, 0.0, 0.0]",7341.913833333335,197.76355555555557,135714.19300000003,2017-08-25 09:37:26.568000
47,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1044.862, 442.637, 110.946, 2064.353, 127.835, 1778.44, 722.25, 213.629, 778.283, 1462.619, 633.97, 1303.426, 1183.824, 7609.345, 998.761, 0.0, 20606.328, 630.049, 1858.661, 69979.709, 60.0, 60.0, 0.0, 306.387, 0.0, 883.616]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 458.381, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4417.6896153846155,17.63003846153846,115318.311,2017-08-25 18:22:44.331000
48,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[717.023, 434.979, 172.117, 1346.944, 807.418, 2735.569, 697.813, 0.0, 23051.418, 458.381, 1910.416, 53480.981, 60.0, 60.0, 0.0, 295.15, 0.0, 765.948]","[0.0, 0.0, 0.0, 2.01, 0.0, 0.0, 0.0, 0.0, 0.0, 1753.62, 0.0, 0.0, 0.0, 4358.075, 0.0, 0.0, 0.0, 0.0]",4833.008722222223,339.6502777777778,93107.86200000001,2017-08-25 20:58:46.928000
49,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2726.276, 319.936, 101.271, 2186.318, 751.663, 992.75, 497.414, 1168.877, 526.27, 601.688, 691.036, 1874.589, 922.143, 21052.458, 908.354, 0.0, 33981.05, 455.204, 2090.63, 24463.816, 60.0, 60.0, 0.0, 385.994, 0.0, 666.081]","[0.0, 0.0, 0.0, 0.0, 0.0, 431.311, 0.0, 873.388, 0.0, 1533.187, 0.0, 136.314, 4316.868, 1203.83, 0.0, 0.0, 0.0, 4013.638, 0.0, 0.0, 0.0, 3025.968, 0.0, 0.0, 0.0, 0.0]",3749.377615384615,597.4809230769231,113018.322,2017-08-25 23:49:23.063000
50,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[3374.817, 294.832, 84.624, 933.702, -187.113, 1370.802, 339.552, 2059.457, 827.35, 15104.376, 1088.178, 0.0, 30067.945, 485.113, 2020.597, 74257.058, 60.0, 60.0, 0.0, 164.005, 0.0, 543.974]","[0.0, 0.0, 0.0, 0.0, 0.0, 1179.863, 0.0, 829.325, 601.688, 1874.589, 0.0, 0.0, 0.0, 962.913, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6043.148590909091,247.65354545454545,138397.647,2017-08-26 00:19:51.863000
51,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1449.255, 900.947, 77.543, 1203.83, 1961.451, 15516.125, 1637.659, 0.0, 48825.433, 467.966, 455.7, 160162.011, 60.0, 60.0, 0.0, 125.608, 0.0, 250.402]","[0.0, 0.0, 0.0, 1541.022, 716.077, 0.0, 0.0, 0.0, 0.0, 3046.761, 0.0, 0.0, 0.0, 4186.078, 0.0, 0.0, 0.0, 0.0]",12952.99611111111,527.2187777777777,242643.86799999996,2017-08-26 04:27:25.595000
52,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[2143.145, 678.561, 107.083, 902.913, 2986.234, 16465.44, 1888.836, 0.0, 25074.58, 574.508, 817.13, 88490.23, 60.0, 60.0, 0.0, 159.302, 1470.378, 0.0, 400.256]","[0.0, 0.0, 0.0, 9384.204, 545.113, 1135.046, 0.0, 0.0, 191.128, 1104.17, 0.0, 0.0, 0.0, 19151.126, 0.0, 0.0, 0.0, 0.0, 0.0]",7488.3471578947365,1658.4624736842106,173789.383,2017-08-26 13:32:02.857000
53,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[910.909, 145.852, 145.057, 1135.046, 1890.551, 18011.559, 457.693, 0.0, 19295.86, 724.933, 750.492, 157174.549, 60.0, 60.0, 0.0, 238.933, 0.0, 881.119]","[0.0, 0.0, 0.0, 3400.243, 10554.898, 2578.291, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7401.34, 0.0, 0.0, 0.0, 0.0]",11215.69738888889,1329.7095555555557,225817.325,2017-08-26 16:54:28.049000
54,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1430.686, 60.629, 118.921, 2063.087, 2019.964, 3046.761, 1660.924, 0.0, 42984.615, 381.262, 1484.227, 84681.83, 60.0, 60.0, 0.0, 407.482, 0.0, 250.106]","[0.0, 0.0, 0.0, 7629.138, 2016.904, 4724.377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6109.333, 0.0, 0.0, 0.0, 0.0]",7817.249666666667,1137.7640000000001,161190.246,2017-08-26 19:23:31.231000
55,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1106.598, 92.101, 116.034, 1044.17, 935.874, 4839.196, 527.098, 0.0, 50922.266, 535.824, 1662.401, 47466.351, 60.0, 60.0, 0.0, 388.844, 0.0, 663.926]","[0.0, 0.0, 0.0, 7726.88, 634.508, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7055.278, 0.0, 0.0, 0.0, 0.0]",6134.48238888889,856.4814444444445,125837.349,2017-08-27 04:06:23.527000
56,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[3157.463, 574.455, 65.616, 2083.477, 944.304, 15325.246, 1741.961, 0.0, 32015.683, 719.027, 1535.916, 127530.559, 60.0, 60.0, 0.0, 401.515, 0.0, 350.056]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 468.437, 1918.887, 0.0, 0.0, 0.0, 31870.576, 0.0, 0.0, 0.0, 0.0]",10364.737666666668,1903.2166666666667,220823.178,2017-08-28 00:00:05.665000
57,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2463.961, 140.765, 283.02, 1556.12, 565.214, 849.375, 980.829, 1238.424, 1855.441, 6959.852, 1728.894, 0.0, 33139.457, 757.305, 2096.711, 116903.252, 60.0, 60.0, 0.0, 133.509, 0.0, 625.755]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 194.648, 4435.783, 0.0, 0.0, 0.0, 2685.955, 7979.584, 0.0, 0.0, 0.0]",7836.267454545454,695.2713636363637,187693.854,2017-08-28 00:19:12.106000
58,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[623.48, 694.328, 142.038, 659.249, 482.27, 2465.031, 951.551, 774.558, 567.063, 2176.854, 840.181, 13832.381, 738.837, 0.0, 17055.976, 747.655, 1293.683, 168894.574, 60.0, 60.0, 0.0, 248.292, 0.0, 768.02]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 845.243, 0.0, 0.0, 0.0, 10114.679, 1199.69, 0.0, 0.0, 0.0, 0.0, 229.282, 0.0, 0.0, 0.0]",8919.834208333332,516.2039166666667,226464.91499999998,2017-08-28 03:16:14.561000
59,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1066.674, 310.42, 131.215, 1406.869, 797.425, 1668.88, 1386.761, 10793.516, 1273.751, 0.0, 43121.445, 700.373, 593.1, 49868.284, 60.0, 60.0, 0.0, 372.653, 0.0, 768.916]","[0.0, 0.0, 0.0, 0.0, 0.0, 544.909, 0.0, 12462.164, 0.0, 0.0, 4272.051, 1536.689, 0.0, 0.0, 0.0, 1559.389, 26633.771, 0.0, 0.0, 0.0]",5719.014099999999,2350.44865,161389.255,2017-08-28 04:44:13.471000
60,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2299.302, 855.351, 131.402, 1101.582, 1233.278, 6781.278, 1241.061, 0.0, 52031.941, 758.734, 1325.555, 59765.839, 60.0, 60.0, 0.0, 172.2, 0.0, 404.648]","[0.0, 0.0, 0.0, 7412.038, 1536.332, 0.0, 0.0, 0.0, 0.0, 1085.815, 0.0, 0.0, 0.0, 1688.503, 3034.471, 0.0, 0.0, 0.0]",7123.4539444444445,819.8421666666667,142979.33000000002,2017-08-28 12:41:24.214000
61,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1776.98, 1328.589, 94.819, 1199.69, 2407.095, 16360.733, 1213.528, 0.0, 37126.857, 510.424, 1318.399, 56705.307, 60.0, 60.0, 0.0, 380.101, 0.0, 263.957]","[0.0, 0.0, 0.0, 155.807, 747.655, 0.0, 0.0, 0.0, 0.0, 0.0, 24683.735, 0.0, 0.0, 13005.569, 0.0, 0.0, 0.0, 0.0]",6711.471055555555,2144.0425555555557,159399.245,2017-08-28 17:03:02.085000
62,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[589.228, 134.558, 93.297, 380.639, 490.169, 2186.053, 1148.062, 6278.365, 1719.211, 0.0, 45922.079, 527.274, 1242.696, 64878.388, 60.0, 60.0, 0.0, 342.553, 0.0, 661.948]","[0.0, 0.0, 0.0, 8195.238, 0.0, 1366.254, 2765.92, 1800.309, 0.0, 0.0, 163.169, 750.937, 15513.165, 868.413, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6335.726000000001,1571.17025,158137.925,2017-08-29 00:14:37.230000
63,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[3039.857, 312.533, 175.732, 1156.05, 558.564, 2765.92, 762.629, 1800.309, 489.11, 1822.38, 1085.815, 4936.974, 481.98, 0.0, 46196.164, 553.395, 868.413, 60912.885, 60.0, 60.0, 0.0, 221.962, 1346.857, 0.0, 630.358]","[0.0, 0.0, 0.0, 2771.145, 0.0, 2327.862, 0.0, 385.433, 0.0, 5849.255, 5720.077, 758.734, 0.0, 0.0, 0.0, 1195.525, 3027.487, 3831.456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5209.515479999999,1034.6789600000002,156104.86099999998,2017-08-29 01:06:10.923000
64,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1853.579, 166.074, 145.729, 1609.051, 617.889, 2439.205, 514.611, 2927.572, 467.35, 1161.036, 735.608, 1971.562, 859.01, 18030.37, 769.927, 0.0, 49756.415, 495.817, 579.766, 96787.388, 60.0, 60.0, 0.0, 388.764, 0.0, 385.366]","[0.0, 0.0, 0.0, 0.0, 0.0, 1445.897, 0.0, 644.879, 0.0, 677.392, 0.0, 684.563, 2223.36, 1219.963, 0.0, 0.0, 964.383, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",7030.080346153846,302.3245,190642.526,2017-08-29 11:38:23.056000
65,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1476.894, 424.517, 127.685, 2063.786, 365.022, 1159.49, 313.455, 1144.742, 762.44, 1420.171, 506.031, 2223.36, 334.067, 1159.963, 750.937, 18259.12, 1860.492, 0.0, 52328.553, 701.397, 349.282, 74870.423, 60.0, 60.0, 0.0, 402.592, 0.0, 470.721]","[0.0, 0.0, 0.0, 35.082, 0.0, 2074.183, 0.0, 2614.117, 0.0, 398.596, 0.0, 1465.531, 0.0, 524.943, 9902.395, 527.274, 0.0, 0.0, 0.0, 0.0, 1936.328, 0.0, 0.0, 167.337, 0.0, 0.0, 0.0, 0.0]",5842.683571428571,701.6352142857141,183240.92599999998,2017-08-29 12:06:53.311000
66,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2884.901, 409.771, 179.354, 1734.31, 1195.525, 9475.859, 1665.688, 0.0, 33359.359, 624.71, 605.177, 169306.538, 60.0, 60.0, 0.0, 146.411, 0.0, 775.062]","[0.0, 0.0, 0.0, 5755.461, 3335.38, 553.395, 0.0, 0.0, 0.0, 120.0, 0.0, 0.0, 0.0, 3905.447, 0.0, 0.0, 0.0, 0.0]",12360.148055555555,759.4268333333334,236152.348,2017-08-29 20:17:48.269000
